98 	0.485	0.668409	-0.014419	-0.005595
99 	0.490	0.670580	-0.014138	-0.003796
100 	0.495	0.673054	-0.013959	-0.002105
101 	0.500	0.675853	-0.013883	-0.000541
102 	0.505	0.678996	-0.013909	0.000878
103 	0.510	0.682495	-0.014031	0.002138
104 	0.515	0.686355	-0.014245	0.003228
105 	0.520	0.690574	-0.014540	0.004140
106 	0.525	0.695141	-0.014906	0.004870
107 	0.530	0.700038	-0.015331	0.005417
108 	0.535	0.705239	-0.015799	0.005788
109 	0.540	0.710708	-0.016294	0.005991
110 	0.545	0.716403	-0.016800	0.006039
111 	0.550	0.722278	-0.017300	0.005950
112 	0.555	0.728278	-0.017776	0.005746
113 	0.560	0.734350	-0.018214	0.005450
114 	0.565	0.740433	-0.018599	0.005089
115 	0.570	0.746471	-0.018916	0.004691
116 	0.575	0.752406	-0.019157	0.004286
117 	0.580	0.758184	-0.019312	0.003902
118 	0.585	0.763756	-0.019376	0.003568
119 	0.590	0.769077	-0.019345	0.003309
120 	0.595	0.774109	-0.019222	0.003149
121 	0.600	0.778822	-0.019007	0.003107
122 	0.605	0.783194	-0.018707	0.003199
123 	0.610	0.787208	-0.018329	0.003436
124 	0.615	0.790859	-0.017884	0.003824
125 	0.620	0.794146	-0.017382	0.004364
126 	0.625	0.797079	-0.016835	0.005051
127 	0.630	0.799671	-0.016256	0.005878
128 	0.635	0.801942	-0.015659	0.006830
129 	0.640	0.803919	-0.015054	0.007893
130 	0.645	0.805629	-0.014454	0.009046
131 	0.650	0.807103	-0.013869	0.010268
132 	0.655	0.808374	-0.013307	0.011537
133 	0.660	0.809474	-0.012775	0.012831
134 	0.665	0.810435	-0.012279	0.014127
135 	0.670	0.811287	-0.011821	0.015406
136 	0.675	0.812057	-0.011402	0.016648
137 	0.680	0.812770	-0.011022	0.017839
138 	0.685	0.813445	-0.010680	0.018967
139 	0.690	0.814098	-0.010372	0.020021
140 	0.695	0.814741	-0.010094	0.020998
141 	0.700	0.815383	-0.009843	0.021894
142 	0.705	0.816027	-0.009614	0.022711
143 	0.710	0.816674	-0.009402	0.023452
144 	0.715	0.817323	-0.009204	0.024123
145 	0.720	0.817969	-0.009016	0.024733
146 	0.725	0.818607	-0.008837	0.025289
147 	0.730	0.819231	-0.008663	0.025802
148 	0.735	0.819833	-0.008495	0.026280
149 	0.740	0.820409	-0.008333	0.026733
150 	0.745	0.820952	-0.008177	0.027168
151 	0.750	0.821460	-0.008028	0.027591
152 	0.755	0.821930	-0.007888	0.028008
153 	0.760	0.822362	-0.007760	0.028422
154 	0.765	0.822756	-0.007645	0.028834
155 	0.770	0.823117	-0.007544	0.029245
156 	0.775	0.823448	-0.007459	0.029653
157 	0.780	0.823754	-0.007391	0.030056
158 	0.785	0.824042	-0.007340	0.030452
159 	0.790	0.824318	-0.007307	0.030836
160 	0.795	0.824588	-0.007289	0.031206
161 	0.800	0.824858	-0.007287	0.031558
162 	0.805	0.825133	-0.007298	0.031890
163 	0.810	0.825416	-0.007321	0.032200
164 	0.815	0.825709	-0.007353	0.032489
165 	0.820	0.826014	-0.007393	0.032755
166 	0.825	0.826331	-0.007438	0.033001
167 	0.830	0.826656	-0.007488	0.033228
168 	0.835	0.826987	-0.007541	0.033440
169 	0.840	0.827320	-0.007597	0.033640
170 	0.845	0.827651	-0.007656	0.033831
171 	0.850	0.827974	-0.007718	0.034017
172 	0.855	0.828284	-0.007786	0.034201
173 	0.860	0.828578	-0.007860	0.034386
174 	0.865	0.828851	-0.007943	0.034574
175 	0.870	0.829102	-0.008039	0.034765
176 	0.875	0.829329	-0.008150	0.034960
177 	0.880	0.829533	-0.008280	0.035157
178 	0.885	0.829714	-0.008431	0.035353
179 	0.890	0.829877	-0.008607	0.035546
180 	0.895	0.830026	-0.008812	0.035731
181 	0.900	0.830167	-0.009047	0.035905
182 	0.905	0.830305	-0.009314	0.036061
183 	0.910	0.830448	-0.009616	0.036196
184 	0.915	0.830603	-0.009954	0.036304
185 	0.920	0.830777	-0.010328	0.036382
186 	0.925	0.830978	-0.010739	0.036425
187 	0.930	0.831210	-0.011186	0.036431
188 	0.935	0.831478	-0.011669	0.036399
189 	0.940	0.831788	-0.012186	0.036327
190 	0.945	0.832141	-0.012736	0.036216
191 	0.950	0.832539	-0.013317	0.036068
192 	0.955	0.832983	-0.013928	0.035885
193 	0.960	0.833472	-0.014565	0.035670
194 	0.965	0.834005	-0.015226	0.035427
195 	0.970	0.834580	-0.015910	0.035161
196 	0.975	0.835195	-0.016613	0.034876
197 	0.980	0.835848	-0.017334	0.034577
198 	0.985	0.836537	-0.018069	0.034268
199 	0.990	0.837261	-0.018816	0.033954
200 	0.995	0.838019	-0.019574	0.033638
201 	1.000	0.838811	-0.020340	0.033325
202 	1.005	0.839639	-0.021112	0.033016
203 	1.010	0.840503	-0.021888	0.032714
204 	1.015	0.841407	-0.022667	0.032421
205 	1.020	0.842353	-0.023447	0.032136
206 	1.025	0.843344	-0.024227	0.031862
207 	1.030	0.844386	-0.025005	0.031597
208 	1.035	0.845479	-0.025782	0.031340
209 	1.040	0.846628	-0.026556	0.031092
210 	1.045	0.847834	-0.027328	0.030850
211 	1.050	0.849098	-0.028095	0.030613
212 	1.055	0.850419	-0.028859	0.030379
213 	1.060	0.851796	-0.029619	0.030147
214 	1.065	0.853225	-0.030374	0.029914
215 	1.070	0.854702	-0.031124	0.029678
216 	1.075	0.856220	-0.031868	0.029436
217 	1.080	0.857772	-0.032605	0.029187
218 	1.085	0.859349	-0.033334	0.028927
219 	1.090	0.860943	-0.034054	0.028653
220 	1.095	0.862543	-0.034763	0.028362
221 	1.100	0.864140	-0.035459	0.028050
222 	1.105	0.865723	-0.036139	0.027714
223 	1.110	0.867284	-0.036802	0.027350
224 	1.115	0.868814	-0.037445	0.026953
225 	1.120	0.870306	-0.038065	0.026521
226 	1.125	0.871752	-0.038661	0.026049
227 	1.130	0.873149	-0.039229	0.025533
228 	1.135	0.874492	-0.039769	0.024970
229 	1.140	0.875778	-0.040277	0.024359
230 	1.145	0.877007	-0.040754	0.023695
231 	1.150	0.878177	-0.041197	0.022979
232 	1.155	0.879291	-0.041605	0.022208
233 	1.160	0.880348	-0.041979	0.021385
234 	1.165	0.881350	-0.042318	0.020509
235 	1.170	0.882301	-0.042622	0.019584
236 	1.175	0.883201	-0.042892	0.018611
237 	1.180	0.884052	-0.043127	0.017596
238 	1.185	0.884856	-0.043328	0.016544
239 	1.190	0.885614	-0.043495	0.015459
240 	1.195	0.886326	-0.043630	0.014349
241 	1.200	0.886995	-0.043732	0.013221
242 	1.205	0.887618	-0.043803	0.012080
243 	1.210	0.888197	-0.043841	0.010935
244 	1.215	0.888732	-0.043849	0.009792
245 	1.220	0.889221	-0.043826	0.008659
246 	1.225	0.889666	-0.043774	0.007541
247 	1.230	0.890066	-0.043694	0.006444
248 	1.235	0.890422	-0.043587	0.005373
249 	1.240	0.890736	-0.043455	0.004333
250 	1.245	0.891009	-0.043301	0.003327
251 	1.250	0.891245	-0.043126	0.002356
252 	1.255	0.891445	-0.042935	0.001423
253 	1.260	0.891614	-0.042731	0.000527
254 	1.265	0.891756	-0.042516	-0.000332
255 	1.270	0.891874	-0.042296	-0.001156
256 	1.275	0.891974	-0.042075	-0.001945
257 	1.280	0.892059	-0.041855	-0.002703
258 	1.285	0.892133	-0.041641	-0.003433
259 	1.290	0.892201	-0.041436	-0.004138
260 	1.295	0.892266	-0.041243	-0.004822
261 	1.300	0.892332	-0.041064	-0.005487
262 	1.305	0.892399	-0.040901	-0.006136
263 	1.310	0.892471	-0.040754	-0.006774
264 	1.315	0.892550	-0.040625	-0.007403
265 	1.320	0.892634	-0.040513	-0.008025
266 	1.325	0.892727	-0.040418	-0.008644
267 	1.330	0.892827	-0.040337	-0.009260
268 	1.335	0.892935	-0.040271	-0.009875
269 	1.340	0.893051	-0.040218	-0.010493
270 	1.345	0.893176	-0.040176	-0.011113
271 	1.350	0.893308	-0.040144	-0.011738
272 	1.355	0.893451	-0.040122	-0.012369
273 	1.360	0.893603	-0.040109	-0.013007
274 	1.365	0.893766	-0.040105	-0.013654
275 	1.370	0.893943	-0.040110	-0.014312
276 	1.375	0.894134	-0.040127	-0.014983
277 	1.380	0.894343	-0.040157	-0.015669
278 	1.385	0.894570	-0.040201	-0.016371
279 	1.390	0.894820	-0.040263	-0.017093
280 	1.395	0.895093	-0.040346	-0.017834
281 	1.400	0.895393	-0.040452	-0.018598
282 	1.405	0.895722	-0.040585	-0.019386
283 	1.410	0.896082	-0.040749	-0.020199
284 	1.415	0.896475	-0.040946	-0.021037
285 	1.420	0.896903	-0.041179	-0.021902
286 	1.425	0.897368	-0.041451	-0.022792
287 	1.430	0.897872	-0.041764	-0.023708
288 	1.435	0.898415	-0.042121	-0.024647
289 	1.440	0.899000	-0.042523	-0.025609
290 	1.445	0.899628	-0.042970	-0.026591
291 	1.450	0.900299	-0.043465	-0.027591
292 	1.455	0.901015	-0.044006	-0.028606
293 	1.460	0.901776	-0.044594	-0.029633
294 	1.465	0.902583	-0.045228	-0.030669
295 	1.470	0.903434	-0.045905	-0.031711
296 	1.475	0.904329	-0.046623	-0.032756
297 	1.480	0.905266	-0.047378	-0.033801
298 	1.485	0.906243	-0.048164	-0.034843
299 	1.490	0.907254	-0.048976	-0.035878
300 	1.495	0.908295	-0.049806	-0.036904
301 	1.500	0.909359	-0.050643	-0.037915
302 	1.505	0.910439	-0.051479	-0.038909
303 	1.510	0.911525	-0.052299	-0.039881
304 	1.515	0.912606	-0.053091	-0.040825
305 	1.520	0.913672	-0.053838	-0.041736
306 	1.525	0.914709	-0.054524	-0.042608
307 	1.530	0.915706	-0.055132	-0.043434
308 	1.535	0.916648	-0.055643	-0.044206
309 	1.540	0.917522	-0.056039	-0.044916
310 	1.545	0.918316	-0.056302	-0.045555
311 	1.550	0.919017	-0.056412	-0.046115
312 	1.555	0.919613	-0.056354	-0.046586
313 	1.560	0.920095	-0.056110	-0.046959
314 	1.565	0.920453	-0.055668	-0.047227
315 	1.570	0.920681	-0.055014	-0.047381
316 	1.575	0.920773	-0.054140	-0.047414
317 	1.580	0.920726	-0.053037	-0.047320
318 	1.585	0.920537	-0.051700	-0.047095
319 	1.590	0.920208	-0.050130	-0.046736
320 	1.595	0.919738	-0.048325	-0.046239
321 	1.600	0.919131	-0.046291	-0.045604
322 	1.605	0.918391	-0.044033	-0.044833
323 	1.610	0.917521	-0.041561	-0.043927
324 	1.615	0.916528	-0.038886	-0.042889
325 	1.620	0.915415	-0.036021	-0.041723
326 	1.625	0.914189	-0.032981	-0.040433
327 	1.630	0.912854	-0.029783	-0.039024
328 	1.635	0.911415	-0.026445	-0.037503
329 	1.640	0.909875	-0.022985	-0.035874
330 	1.645	0.908240	-0.019425	-0.034144
331 	1.650	0.906511	-0.015785	-0.032319
332 	1.655	0.904691	-0.012087	-0.030405
333 	1.660	0.902784	-0.008354	-0.028409
334 	1.665	0.900792	-0.004608	-0.026338
335 	1.670	0.898718	-0.000874	-0.024200
336 	1.675	0.896567	0.002827	-0.022004
337 	1.680	0.894344	0.006469	-0.019761
338 	1.685	0.892056	0.010030	-0.017482
339 	1.690	0.889711	0.013486	-0.015180
340 	1.695	0.887320	0.016815	-0.012871
341 	1.700	0.884895	0.019996	-0.010572
342 	1.705	0.882451	0.023007	-0.008302
343 	1.710	0.880007	0.025832	-0.006081
344 	1.715	0.877580	0.028453	-0.003931
345 	1.720	0.875194	0.030855	-0.001876
346 	1.725	0.872870	0.033029	0.000060
347 	1.730	0.870635	0.034964	0.001854
348 	1.735	0.868511	0.036656	0.003483
349 	1.740	0.866525	0.038102	0.004926
350 	1.745	0.864700	0.039303	0.006162
351 	1.750	0.863060	0.040263	0.007174
352 	1.755	0.861624	0.040989	0.007950
353 	1.760	0.860411	0.041490	0.008479
354 	1.765	0.859434	0.041778	0.008757
355 	1.770	0.858704	0.041866	0.008782
356 	1.775	0.858225	0.041771	0.008560
357 	1.780	0.858000	0.041506	0.008098
358 	1.785	0.858023	0.041089	0.007412
359 	1.790	0.858286	0.040534	0.006518
360 	1.795	0.858775	0.039857	0.005439
361 	1.800	0.859472	0.039072	0.004199
362 	1.805	0.860357	0.038189	0.002825
363 	1.810	0.861405	0.037221	0.001347
364 	1.815	0.862588	0.036175	-0.000205
365 	1.820	0.863877	0.035058	-0.001802
366 	1.825	0.865243	0.033876	-0.003416
367 	1.830	0.866657	0.032631	-0.005018
368 	1.835	0.868089	0.031327	-0.006583
369 	1.840	0.869510	0.029965	-0.008089
370 	1.845	0.870897	0.028546	-0.009516
371 	1.850	0.872224	0.027072	-0.010849
372 	1.855	0.873474	0.025544	-0.012076
373 	1.860	0.874628	0.023965	-0.013187
374 	1.865	0.875675	0.022338	-0.014178
375 	1.870	0.876606	0.020667	-0.015047
376 	1.875	0.877417	0.018957	-0.015795
377 	1.880	0.878107	0.017216	-0.016426
378 	1.885	0.878680	0.015452	-0.016945
379 	1.890	0.879143	0.013672	-0.017360
380 	1.895	0.879505	0.011888	-0.017678
381 	1.900	0.879779	0.010108	-0.017911
382 	1.905	0.879979	0.008344	-0.018066
383 	1.910	0.880121	0.006605	-0.018154
384 	1.915	0.880222	0.004903	-0.018184
385 	1.920	0.880296	0.003245	-0.018164
386 	1.925	0.880360	0.001642	-0.018103
387 	1.930	0.880429	0.000100	-0.018007
388 	1.935	0.880516	-0.001372	-0.017883
389 	1.940	0.880631	-0.002769	-0.017735
390 	1.945	0.880783	-0.004086	-0.017568
391 	1.950	0.880978	-0.005319	-0.017383
392 	1.955	0.881221	-0.006465	-0.017184
393 	1.960	0.881514	-0.007521	-0.016970
394 	1.965	0.881857	-0.008488	-0.016741
395 	1.970	0.882247	-0.009363	-0.016495
396 	1.975	0.882682	-0.010148	-0.016229
397 	1.980	0.883157	-0.010844	-0.015940
398 	1.985	0.883669	-0.011451	-0.015623
399 	1.990	0.884211	-0.011974	-0.015270
400 	1.995	0.884781	-0.012414	-0.014875
401 	2.000	0.885375	-0.012775	-0.014429
402 	2.005	0.885990	-0.013063	-0.013922
403 	2.010	0.886624	-0.013281	-0.013342
404 	2.015	0.887279	-0.013437	-0.012679
405 	2.020	0.887954	-0.013537	-0.011920
406 	2.025	0.888652	-0.013589	-0.011051
407 	2.030	0.889377	-0.013600	-0.010059
408 	2.035	0.890132	-0.013581	-0.008932
409 	2.040	0.890922	-0.013541	-0.007657
410 	2.045	0.891751	-0.013489	-0.006221
411 	2.050	0.892621	-0.013435	-0.004615
412 	2.055	0.893536	-0.013389	-0.002829
413 	2.060	0.894495	-0.013360	-0.000856
414 	2.065	0.895498	-0.013357	0.001307
415 	2.070	0.896541	-0.013387	0.003662
416 	2.075	0.897617	-0.013456	0.006207
417 	2.080	0.898717	-0.013568	0.008935
418 	2.085	0.899830	-0.013724	0.011837
419 	2.090	0.900939	-0.013926	0.014899
420 	2.095	0.902028	-0.014169	0.018103
421 	2.100	0.903076	-0.014449	0.021425
422 	2.105	0.904060	-0.014756	0.024838
423 	2.110	0.904958	-0.015081	0.028312
424 	2.115	0.905745	-0.015411	0.031812
425 	2.120	0.906396	-0.015729	0.035298
426 	2.125	0.906887	-0.016017	0.038732
427 	2.130	0.907197	-0.016258	0.042069
428 	2.135	0.907304	-0.016430	0.045266
429 	2.140	0.907191	-0.016513	0.048280
430 	2.145	0.906844	-0.016487	0.051066
431 	2.150	0.906254	-0.016331	0.053583
432 	2.155	0.905416	-0.016028	0.055793
433 	2.160	0.904329	-0.015561	0.057662
434 	2.165	0.902999	-0.014917	0.059158
435 	2.170	0.901436	-0.014084	0.060259
436 	2.175	0.899655	-0.013055	0.060947
437 	2.180	0.897679	-0.011828	0.061211
438 	2.185	0.895534	-0.010402	0.061047
439 	2.190	0.893249	-0.008782	0.060461
440 	2.195	0.890861	-0.006975	0.059464
441 	2.200	0.888406	-0.004993	0.058074
442 	2.205	0.885926	-0.002849	0.056316
443 	2.210	0.883463	-0.000562	0.054221
444 	2.215	0.881058	0.001850	0.051824
445 	2.220	0.878754	0.004367	0.049164
446 	2.225	0.876591	0.006968	0.046284
447 	2.230	0.874605	0.009631	0.043225
448 	2.235	0.872829	0.012335	0.040030
449 	2.240	0.871291	0.015060	0.036743
450 	2.245	0.870014	0.017787	0.033403
451 	2.250	0.869011	0.020499	0.030049
452 	2.255	0.868293	0.023180	0.026713
453 	2.260	0.867861	0.025816	0.023427
454 	2.265	0.867710	0.028397	0.020217
455 	2.270	0.867830	0.030913	0.017102
456 	2.275	0.868203	0.033357	0.014100
457 	2.280	0.868810	0.035723	0.011222
458 	2.285	0.869626	0.038007	0.008475
459 	2.290	0.870623	0.040209	0.005863
460 	2.295	0.871774	0.042325	0.003385
461 	2.300	0.873051	0.044358	0.001037
462 	2.305	0.874425	0.046307	-0.001187
463 	2.310	0.875872	0.048174	-0.003294
464 	2.315	0.877368	0.049961	-0.005294
465 	2.320	0.878892	0.051668	-0.007197
466 	2.325	0.880429	0.053299	-0.009012
467 	2.330	0.881963	0.054853	-0.010748
468 	2.335	0.883485	0.056332	-0.012414
469 	2.340	0.884988	0.057737	-0.014018
470 	2.345	0.886468	0.059068	-0.015565
471 	2.350	0.887923	0.060327	-0.017059
472 	2.355	0.889352	0.061512	-0.018504
473 	2.360	0.890758	0.062624	-0.019902
474 	2.365	0.892143	0.063665	-0.021252
475 	2.370	0.893509	0.064634	-0.022555
476 	2.375	0.894858	0.065532	-0.023811
477 	2.380	0.896192	0.066362	-0.025018
478 	2.385	0.897512	0.067124	-0.026176
479 	2.390	0.898816	0.067822	-0.027285
480 	2.395	0.900104	0.068459	-0.028344
481 	2.400	0.901373	0.069037	-0.029354
482 	2.405	0.902620	0.069561	-0.030318
483 	2.410	0.903839	0.070035	-0.031236
484 	2.415	0.905027	0.070462	-0.032112
485 	2.420	0.906178	0.070846	-0.032950
486 	2.425	0.907287	0.071190	-0.033754
487 	2.430	0.908352	0.071497	-0.034529
488 	2.435	0.909368	0.071770	-0.035278
489 	2.440	0.910333	0.072009	-0.036007
490 	2.445	0.911248	0.072216	-0.036721
491 	2.450	0.912111	0.072389	-0.037424
492 	2.455	0.912924	0.072529	-0.038121
493 	2.460	0.913691	0.072631	-0.038817
494 	2.465	0.914416	0.072695	-0.039517
495 	2.470	0.915102	0.072716	-0.040223
496 	2.475	0.915756	0.072692	-0.040941
497 	2.480	0.916381	0.072618	-0.041674
498 	2.485	0.916985	0.072491	-0.042426
499 	2.490	0.917571	0.072308	-0.043200
500 	2.495	0.918145	0.072066	-0.044000
501 	2.500	0.918709	0.071763	-0.044828
502 	2.505	0.919268	0.071399	-0.045687
503 	2.510	0.919821	0.070972	-0.046580
504 	2.515	0.920372	0.070484	-0.047507
505 	2.520	0.920918	0.069936	-0.048469
506 	2.525	0.921460	0.069332	-0.049465
507 	2.530	0.921996	0.068675	-0.050495
508 	2.535	0.922525	0.067969	-0.051554
509 	2.540	0.923043	0.067218	-0.052640
510 	2.545	0.923549	0.066429	-0.053747
511 	2.550	0.924040	0.065606	-0.054867
512 	2.555	0.924516	0.064756	-0.055992
513 	2.560	0.924975	0.063883	-0.057114
514 	2.565	0.925416	0.062993	-0.058222
515 	2.570	0.925839	0.062091	-0.059305
516 	2.575	0.926246	0.061182	-0.060351
517 	2.580	0.926637	0.060271	-0.061349
518 	2.585	0.927014	0.059362	-0.062288
519 	2.590	0.927378	0.058458	-0.063157
520 	2.595	0.927731	0.057563	-0.063946
521 	2.600	0.928076	0.056681	-0.064647
522 	2.605	0.928414	0.055815	-0.065252
523 	2.610	0.928744	0.054968	-0.065757
524 	2.615	0.929069	0.054143	-0.066157
525 	2.620	0.929387	0.053343	-0.066451
526 	2.625	0.929698	0.052572	-0.066638
527 	2.630	0.930000	0.051831	-0.066721
528 	2.635	0.930291	0.051125	-0.066703
529 	2.640	0.930569	0.050456	-0.066587
530 	2.645	0.930831	0.049827	-0.066381
531 	2.650	0.931076	0.049241	-0.066090
532 	2.655	0.931301	0.048700	-0.065722
533 	2.660	0.931505	0.048206	-0.065285
534 	2.665	0.931687	0.047760	-0.064787
535 	2.670	0.931847	0.047365	-0.064236
536 	2.675	0.931985	0.047021	-0.063641
537 	2.680	0.932105	0.046727	-0.063008
538 	2.685	0.932208	0.046483	-0.062347
539 	2.690	0.932299	0.046289	-0.061664
540 	2.695	0.932382	0.046141	-0.060967
541 	2.700	0.932462	0.046038	-0.060262
542 	2.705	0.932544	0.045977	-0.059556
543 	2.710	0.932635	0.045954	-0.058857
544 	2.715	0.932739	0.045965	-0.058170
545 	2.720	0.932862	0.046005	-0.057502
546 	2.725	0.933008	0.046070	-0.056860
547 	2.730	0.933182	0.046153	-0.056249
548 	2.735	0.933385	0.046249	-0.055676
549 	2.740	0.933620	0.046353	-0.055147
550 	2.745	0.933887	0.046458	-0.054666
551 	2.750	0.934187	0.046559	-0.054238
552 	2.755	0.934517	0.046650	-0.053868
553 	2.760	0.934876	0.046724	-0.053558
554 	2.765	0.935260	0.046777	-0.053310
555 	2.770	0.935667	0.046803	-0.053125
556 	2.775	0.936092	0.046797	-0.053001
557 	2.780	0.936530	0.046755	-0.052938
558 	2.785	0.936979	0.046673	-0.052931
559 	2.790	0.937433	0.046548	-0.052976
560 	2.795	0.937889	0.046378	-0.053066
561 	2.800	0.938343	0.046160	-0.053194
562 	2.805	0.938792	0.045893	-0.053351
563 	2.810	0.939234	0.045577	-0.053530
564 	2.815	0.939665	0.045212	-0.053719
565 	2.820	0.940083	0.044798	-0.053911
566 	2.825	0.940488	0.044338	-0.054094
567 	2.830	0.940875	0.043833	-0.054260
568 	2.835	0.941245	0.043286	-0.054399
569 	2.840	0.941594	0.042698	-0.054504
570 	2.845	0.941922	0.042074	-0.054567
571 	2.850	0.942226	0.041414	-0.054582
572 	2.855	0.942503	0.040723	-0.054544
573 	2.860	0.942752	0.040004	-0.054448
574 	2.865	0.942970	0.039258	-0.054291
575 	2.870	0.943155	0.038487	-0.054069
576 	2.875	0.943305	0.037696	-0.053782
577 	2.880	0.943417	0.036884	-0.053428
578 	2.885	0.943491	0.036053	-0.053005
579 	2.890	0.943524	0.035206	-0.052513
580 	2.895	0.943516	0.034343	-0.051952
581 	2.900	0.943467	0.033465	-0.051321
582 	2.905	0.943376	0.032574	-0.050619
583 	2.910	0.943243	0.031670	-0.049846
584 	2.915	0.943070	0.030755	-0.049002
585 	2.920	0.942858	0.029830	-0.048085
586 	2.925	0.942607	0.028897	-0.047096
587 	2.930	0.942319	0.027956	-0.046034
588 	2.935	0.941995	0.027010	-0.044899
589 	2.940	0.941634	0.026062	-0.043692
590 	2.945	0.941237	0.025112	-0.042416
591 	2.950	0.940803	0.024164	-0.041071
592 	2.955	0.940331	0.023219	-0.039661
593 	2.960	0.939818	0.022281	-0.038190
594 	2.965	0.939262	0.021352	-0.036665
595 	2.970	0.938659	0.020433	-0.035090
596 	2.975	0.938004	0.019528	-0.033473
597 	2.980	0.937294	0.018639	-0.031822
598 	2.985	0.936523	0.017766	-0.030147
599 	2.990	0.935687	0.016914	-0.028457
600 	2.995	0.934783	0.016081	-0.026761
601 	3.000	0.933805	0.015271	-0.025070
